cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,p3asset,p3re,p3renus,IDP3REDM,p3recons,P3recnfm,p3recnot,p3reag,p3reres,p3remult,p3renres,P3RENROW,P3RENROT,p3refor,p3dep,p3depnus,p3ag,p3ci,p3cinus,p3con,p3crcd,P3AUTO,P3CONOTH,p3fg,p3othln,p3ls,p3scdebt,p3agsm,P3LNSALE,P3GTYPAR,P3LTOT,p9asset,p9re,p9renus,IDP9REDM,p9recons,P9recnfm,p9recnot,p9reag,p9reres,p9remult,p9renres,P9RENROW,P9RENROT,p9refor,p9dep,p9depnus,p9ag,p9ci,p9cinus,p9con,p9crcd,P9AUTO,P9CONOTH,p9fg,p9othln,p9ls,p9scdebt,p9agsm,P9LNSALE,P9GTYPAR,P9LTOT,naasset,nare,narenus,IDNAREDM,narecons,narecnfm,narecnot,nareag,nareres,naremult,narenres,NARENROW,NARENROT,narefor,nadep,nadepnus,naag,naci,nacinus,nacon,nacrcd,NAAUTO,NACONOTH,nafg,naothln,nals,nascdebt,naagsm,NALNSALE,NAGTYPAR,NALTOT
"8231","9508","398837","3319972","Copiah Bank","Hazlehurst","MS","39083","9/30/2018","11/14/2018","SM","101 Caldwell Drive","COPIAH BANCSHARES, INC.","9","0","0","4","0","Copiah","27140","Jackson, MS","10/26/1891","1/1/1934","10/26/2016","Stock","0","1","FED","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","WWW.COPIAHBANK.COM","2768","1551","","1551","950","943","7","22","334","0","245","57","188","","0","","","1130","","87","0","22","65","","0","0","0","0","0","0","0","1","1","","1","0","0","0","0","1","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","1230","1162","","1162","0","0","0","0","1162","0","0","0","0","","0","","","25","","43","0","0","43","","0","0","0","0","0","0","0"
"34363","0","976552","3428502","Core Bank","Omaha","NE","68144","9/30/2018","11/14/2018","NM","12100 West Center Road","DS HOLDING COMPANY, INC.","7","0","1","4","0","Douglas","36540","Omaha-Council Bluffs, NE-IA","12/27/1996","12/27/1996","9/1/2013","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","www.corebank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","2146","490","0","490","0","0","0","0","0","0","490","490","0","","0","0","","1656","0","0","0","0","0","","0","0","0","0","0","943","0"
"18063","53223","474656","0","COREBANK","Waynoka","OK","73860","9/30/2018","11/14/2018","NM","1522 Missouri Street","","1","0","0","4","0","Woods","","","7/20/1959","7/20/1959","7/2/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","fsbway.com","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","110","110","","110","0","0","0","110","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"18100","11298","361055","2883298","CoreFirst Bank & Trust","Topeka","KS","66611","9/30/2018","11/14/2018","NM","3035 South Topeka Avenue","COMMERCE BANK AND TRUST HOLDING COMPANY EMPLOYEE STOCK OWNERSHIP PLAN","16","0","1","4","1","Shawnee","45820","Topeka, KS","11/30/1959","11/30/1959","3/26/2013","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","www.cbtks.com","544","145","","145","0","0","0","0","145","0","0","0","0","","0","","","33","","316","81","9","226","","50","0","0","0","0","0","0","12","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","12","12","0","0","","0","0","0","0","0","0","0","3667","2673","","2673","4","0","4","13","1427","38","1191","140","1051","","0","","","371","","623","0","0","623","","0","0","0","0","0","0","0"
"16868","0","177555","1133138","Corn Growers State Bank","Murdock","NE","68407","9/30/2018","11/14/2018","NM","333 Nebraska Street","MCHUGH INVESTMENT COMPANY","1","0","0","2","0","Cass","36540","Omaha-Council Bluffs, NE-IA","1/3/1950","1/11/1950","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","http://www.corngrowersbank.com","164","152","","152","0","0","0","0","152","0","0","0","0","","0","","","0","","12","0","12","0","","0","0","0","0","0","0","0","9","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","9","0","9","0","","0","0","0","0","0","0","0","98","41","","41","0","0","0","0","41","0","0","0","0","","0","","","57","","0","0","0","0","","0","0","0","0","0","0","0"
"35286","0","2850768","3831513","Cornerstone Bank","Moorestown","NJ","8057","9/30/2018","11/14/2018","NM","253 W. Main Street","CORNERSTONE FINANCIAL CORPORATION","6","0","0","4","0","Burlington","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10/4/1999","10/4/1999","9/10/2013","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","http://www.cornerstonebanknj.com","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","1739","1739","","1739","0","0","0","0","842","0","897","77","820","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"13198","0","879457","3435283","Cornerstone Bank","Fargo","ND","58104","9/30/2018","11/14/2018","NM","2280 45th Street South","CORNERSTONE HOLDING COMPANY, INC.","12","0","1","4","1","Cass","22020","Fargo, ND-MN","7/15/1907","1/1/1934","3/14/2015","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://www.cornerstonebanks.net","4059","3268","0","3268","0","0","0","0","1136","0","2132","917","1215","","0","0","","97","0","156","0","45","111","","538","0","0","538","0","33","0","270","268","0","268","0","0","0","0","220","0","48","0","48","","0","0","","0","0","2","0","0","2","","0","0","0","0","0","0","0","8003","7221","0","7221","64","0","64","0","860","0","6297","2716","3581","","0","0","","416","0","145","0","1","144","","221","0","0","221","0","421","0"
"30067","4676","843476","0","Cornerstone Bank","Clarinda","IA","51632","9/30/2018","11/14/2018","SM","123 East Main Street","","1","0","0","8","0","Page","","","1/1/1897","6/12/1967","6/30/2014","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Omaha","Chicago","Western","Western","0","1","www.cornerstonebankia.com","672","590","","590","0","0","0","0","590","0","0","0","0","","0","","","40","","42","0","36","6","","0","0","0","0","0","0","0","285","0","","0","0","0","0","0","0","0","0","0","0","","0","","","284","","1","0","0","1","","0","0","0","0","0","0","0","289","284","","284","0","0","0","0","279","0","5","0","5","","0","","","0","","5","0","0","5","","0","0","0","0","0","0","0"
"2318","0","537355","1059443","Cornerstone Bank","Watonga","OK","73772","9/30/2018","11/14/2018","NM","115 West A Street","WATONGA BANCSHARES, INC.","3","0","0","7","0","Blaine","","","1/28/1928","1/1/1934","10/2/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.bankoncornerstone.com","419","267","","267","0","0","0","0","54","0","213","213","0","","0","","","89","","63","0","13","50","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","29","2","","2","0","0","0","0","2","0","0","0","0","","0","","","0","","27","0","27","0","","0","0","0","0","0","0","0"
"5496","0","403151","1050646","Cornerstone Bank","York","NE","68467","9/30/2018","11/14/2018","SM","529 North Lincoln Avenue","FIRST YORK BAN CORP.","42","0","0","2","1","York","","","4/22/1882","1/1/1934","10/29/2018","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","www.cornerstoneconnect.com","1841","913","0","913","0","0","0","0","862","0","51","15","36","","0","0","","591","0","206","0","105","101","","131","0","0","58","0","0","0","4452","1409","0","1409","0","0","0","1055","114","0","240","240","0","","0","0","","0","0","25","0","1","24","","3018","0","0","2993","0","344","0","836","224","0","224","0","0","0","0","17","0","207","207","0","","0","0","","443","0","0","0","0","0","","169","0","0","169","0","0","0"
"57250","52163","3027763","3027754","Cornerstone Bank","Overland Park","KS","66221","9/30/2018","11/14/2018","SM","9120 W. 135th Street","CORNERSTONE BANCSHARES, INC.","2","0","1","4","1","Johnson","28140","Kansas City, MO-KS","10/26/2001","10/26/2001","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","www.cornerstonebk.com","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","1216","678","","678","0","0","0","0","0","0","678","678","0","","0","","","538","","0","0","0","0","","0","0","0","0","0","0","0"
"5635","11214","514048","2941769","Cornerstone Bank","Eureka Springs","AR","72632","9/30/2018","11/14/2018","NM","70 South Main Street","EUREKA BANCSHARES, INC.","6","0","0","2","1","Carroll","","","5/1/1912","1/1/1934","11/3/2008","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","0","1","www.cstonebank.net","5617","5348","","5348","156","156","0","269","288","0","4635","2237","2398","","0","","","53","","134","0","50","84","","82","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","1419","1404","","1404","7","0","7","942","393","0","62","0","62","","0","","","0","","15","0","0","15","","0","0","0","0","0","0","0"
"90282","7953","447100","3547010","Cornerstone Bank","Spencer","MA","1562","9/30/2018","11/14/2018","SM","176 Main Street","SSB COMMUNITY BANCORP MHC","15","0","0","4","0","Worcester","49340","Worcester, MA-CT","4/5/1871","7/8/1985","10/25/2017","Stock","0","0","FED","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","www.cornerstonebank.com","1860","1833","0","1833","0","0","0","0","1833","0","0","0","0","","0","0","","12","0","15","0","0","15","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","2772","2105","0","2105","4","0","4","0","1437","371","293","293","0","","0","0","","667","0","0","0","0","0","","0","0","0","0","0","547","0"
"10045","0","978239","3217537","Cornerstone Bank, Inc.","West Union","WV","26456","9/30/2018","11/14/2018","NM","101 West Main Street","CORNERSTONE FINANCIAL SERVICES, INC.","4","0","0","7","0","Doddridge","","","1/1/1934","1/1/1934","12/1/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","www.cornerstonebankwv.com","921","615","","615","0","0","0","0","615","0","0","0","0","","0","","","300","","6","0","0","6","","0","0","0","0","0","0","0","751","92","","92","0","0","0","0","92","0","0","0","0","","0","","","654","","5","0","0","5","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"58859","0","3816163","0","CornerStone Bank, National Association","Lexington","VA","24450","9/30/2018","11/14/2018","N","54 South Main Street","","3","0","0","4","0","Rockbridge","","","2/17/2009","2/17/2009","4/11/2011","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","www.cornerstonebankva.com","588","524","","524","0","0","0","0","524","0","0","0","0","","0","","","0","","64","0","7","57","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","863","456","","456","0","0","0","0","456","0","0","0","0","","0","","","393","","14","0","0","14","","0","0","0","0","0","0","0"
"33137","0","1478231","1492246","Cornerstone Community Bank","Grafton","WI","53024","9/30/2018","11/14/2018","NM","2090 Wisconsin Avenue","COMMUNITY BANCSHARES OF WISCONSIN, INC.","2","0","0","4","0","Ozaukee","33340","Milwaukee-Waukesha-West Allis, WI","9/26/1990","9/26/1990","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","http://www.bankwithcornerstone.com","928","928","","928","0","0","0","0","778","0","150","150","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","500","495","","495","0","0","0","0","0","0","495","0","495","","0","","","5","","0","0","0","0","","0","0","0","0","0","5","0"
"58411","0","3485420","4741011","Cornerstone Community Bank","Red Bluff","CA","96080","9/30/2018","11/14/2018","SM","237 South Main Street","CORNERSTONE COMMUNITY BANCORP","3","0","0","4","0","Tehama","","","10/23/2006","10/23/2006","10/8/2018","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","0","1","http://www.bankcornerstone.com","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"57061","0","2929392","2929383","Cornerstone National Bank & Trust Company","Palatine","IL","60067","9/30/2018","11/14/2018","N","One West Northwest Highway","CORNERSTONE BANCORP, INC.","4","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","10/16/2000","10/16/2000","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.cornerstonenb.com","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","3032","2962","","2962","291","0","291","0","585","0","2086","172","1914","","0","","","70","","0","0","0","0","","0","0","0","0","0","0","0"
"21525","14276","914853","1125423","Cornerstone State Bank","Montgomery","MN","56069","9/30/2018","11/14/2018","NM","401 Fourth St Nw","CORNERSTONE BANCORPORATION, INC.","7","0","0","4","1","Le Sueur","33460","Minneapolis-St. Paul-Bloomington, MN-WI","4/8/1974","4/8/1974","3/11/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","http://www.cornerstonestatebank.com","215","93","","93","0","0","0","0","93","0","0","0","0","","0","","","108","","13","0","13","0","","1","0","0","0","0","0","0","1424","692","","692","0","0","0","0","617","0","75","75","0","","0","","","725","","5","0","5","0","","2","0","0","0","0","0","0","505","0","","0","0","0","0","0","0","0","0","0","0","","0","","","494","","11","0","11","0","","0","0","0","0","0","0","0"
"35027","15682","2992501","0","CornerstoneBank","Atlanta","GA","30327","9/30/2018","11/14/2018","SA","2060 Mount Paran Rd, Northwe","","3","0","0","4","0","Fulton","12060","Atlanta-Sandy Springs-Roswell, GA","2/20/2001","2/20/2001","3/30/2016","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.cornerstonebankga.com","1245","511","","511","0","0","0","0","140","0","371","371","0","","0","","","606","","128","0","0","128","","0","0","0","0","0","977","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","7091","5134","","5134","86","0","86","0","277","0","4771","4310","461","","0","","","1944","","13","0","0","13","","0","0","0","0","0","3725","0"
"14264","15361","544652","2022529","Cornhusker Bank","Lincoln","NE","68510","9/30/2018","11/14/2018","SM","8310 O Street","CORNHUSKER GROWTH CORPORATION","10","0","0","4","1","Lancaster","30700","Lincoln, NE","8/24/1903","4/18/1934","12/6/2016","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","www.cornhuskerbank.com","3246","1651","","1651","16","0","16","0","1098","0","537","363","174","","0","","","497","","267","0","2","265","","831","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","999","944","","944","0","0","0","14","273","0","657","0","657","","0","","","22","","33","0","33","0","","0","0","0","0","0","0","0"
"6063","9372","61355","1125740","CorTrust Bank National Association","Mitchell","SD","57301","9/30/2018","11/14/2018","N","100 East Havens Street","HOPKINS FINANCIAL CORPORATION","26","0","1","4","0","Davison","","","10/31/1930","1/1/1934","8/3/2018","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","www.cortrustbank.com","5398","4170","","4170","0","0","0","2603","412","0","1155","1155","0","","0","","","129","","850","817","26","7","","249","0","0","217","0","0","0","935","929","","929","0","0","0","929","0","0","0","0","0","","0","","","6","","0","0","0","0","","0","0","0","0","0","0","0","167","0","","0","0","0","0","0","0","0","0","0","0","","0","","","162","","5","5","0","0","","0","0","0","0","0","0","0"
"13616","0","837046","1133615","Corydon State Bank","Corydon","IA","50060","9/30/2018","11/14/2018","NM","201 W. Jackson St.","DENTEL BANCORPORATION","1","0","0","2","1","Wayne","","","1/1/1926","1/13/1934","6/29/2018","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","","3883","1735","","1735","0","0","0","692","372","0","671","0","671","","0","","","1647","","308","0","308","0","","193","0","0","0","0","0","0","3905","1827","","1827","0","0","0","1241","23","0","563","0","563","","0","","","1105","","110","0","110","0","","863","0","0","0","0","0","0","2593","1487","","1487","0","0","0","944","127","0","416","0","416","","0","","","578","","7","0","7","0","","521","0","0","0","0","0","0"
