cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,lnrenus,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"26358","0","293754","1404678","State Bank of Southwest Missouri","Springfield","MO","65804","9/30/2018","11/14/2018","NM","3310 East Sunshine Street","STATE BANCSHARES, INC.","1","0","0","5","1","Greene","44180","Springfield, MO","9/16/1985","9/16/1985","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","0","1","www.statebankonline.net","94918","358","95276","0","95276","82734","82734","9437","10226","7203","3023","1959","61112","0","","0","6815","","5708","0","0","3566","2142","19","","0","19","0","0","0","","69","0","3715","5722","358",""
"5730","0","362940","3957552","State Bank of St. Jacob","Saint Jacob","IL","62281","9/30/2018","11/14/2018","NM","102 W Fourth Street","ST. JACOB BANCSHARES, INC.","2","0","0","8","1","Madison","41180","St. Louis, MO-IL","11/3/1903","1/1/1934","6/2/2010","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","http://www.statebankofstjacob.com","26971","590","27561","0","27561","18226","18226","291","5676","3748","1928","395","9596","2268","","712","3611","","5001","0","0","3014","1987","11","","0","11","0","0","0","","203","34","0","291","417",""
"9822","0","660253","1053973","State Bank of Table Rock","Table Rock","NE","68447","9/30/2018","11/14/2018","NM","402 Houston Street","DUROC INVESTMENT COMPANY","7","0","0","2","1","Pawnee","","","10/26/1885","1/1/1934","1/1/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","www.tablerockbank.com","70493","841","71334","0","71334","33486","33486","2185","2763","2724","39","396","8252","19890","","24514","8751","","3088","0","4","2668","416","1495","","0","70","1425","0","0","","626","614","2054","131","841",""
"16906","0","205458","3613540","State Bank of Taunton","Taunton","MN","56291","9/30/2018","11/14/2018","NM","101 N. Main St.","TAUNTON BANCSHARES, INC.","1","0","0","2","1","Lyon","","","2/1/1905","5/1/1950","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Central","West","0","1","statebankoftaunton.com","34208","509","34717","0","34717","25308","25308","6222","7623","4648","2975","2162","2710","6591","","5269","3751","","389","0","37","131","221","0","","0","0","0","0","0","","0","0","4592","1630","457",""
"27074","16090","1157415","3308677","State Bank of Texas","Dallas","TX","75234","9/30/2018","11/14/2018","NM","11950 Webb Chapel Road","SBT BANCSHARES, INC.","6","0","1","4","1","Dallas","19100","Dallas-Fort Worth-Arlington, TX","10/19/1987","10/19/1987","7/11/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.statebnk.com","651137","5803","656940","0","656940","619037","619037","86873","437421","61893","375528","27957","66786","0","","0","36493","","1382","0","488","96","798","28","","0","28","0","0","0","","34","0","79","86794","5803",""
"5744","13880","595430","2260406","State Bank of the Lakes","Antioch","IL","60002","9/30/2018","11/14/2018","SM","440 Lake Street","WINTRUST FINANCIAL CORPORATION","9","0","1","4","0","Lake","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1926","1/1/1934","8/11/2014","Stock","0","1","FED","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","0","www.sbotl.com","863515","4156","867671","0","867671","293477","293477","25067","178154","96712","81442","30243","59624","389","","0","340072","0","233449","0","208","864","232377","673","","96","577","0","0","2576","0","2499","2405","4974","20093","4187",""
"12386","0","535940","1245769","State Bank of Toulon","Toulon","IL","61483","9/30/2018","11/14/2018","NM","102 West Main Street","STARK COUNTY BANCORP, INC.","3","0","0","2","1","Stark","37900","Peoria, IL","6/20/1903","1/1/1934","10/23/2012","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","WWW.STATEBANKOFTOULON.COM","148596","1522","150118","19","150137","83403","83403","1981","16688","9260","7428","0","13583","51151","","46901","14988","","3180","0","50","2604","526","1665","","1307","164","194","0","0","","0","0","0","1981","1522",""
"15308","0","200042","1210785","State Bank of Wapello","Wapello","IA","52653","9/30/2018","11/14/2018","NM","306 North Second Street","WAPELLO BANKSHARES, INC.","1","0","0","2","1","Louisa","","","10/18/1935","11/19/1935","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.statebankofwapello.com","13314","69","13383","0","13383","7554","7554","225","282","0","282","0","4216","2831","","2442","522","","1626","0","0","1387","239","1239","","1239","0","0","0","0","","0","0","0","225","69",""
"12706","11093","266244","3939473","State Bank of Waterloo","Waterloo","IL","62298","9/30/2018","11/14/2018","NM","855 North Illinois Route 3","SBW BANCSHARES, INC.","3","0","0","4","0","Monroe","41180","St. Louis, MO-IL","1/4/1894","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.sbw.bank","113807","1753","115560","0","115560","105419","105419","7926","39086","21813","17273","6278","39104","13025","","750","4085","","1411","0","6","603","802","3895","","345","75","0","3475","0","","1589","968","3449","4477","1577",""
"8827","12495","808354","1124369","State Bank of Wheaton","Wheaton","MN","56296","9/30/2018","11/14/2018","NM","921 Broadway","TRAVERSE COUNTY INVESTMENT CORPORATION","2","0","0","2","1","Traverse","","","1/1/1899","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.sbwheaton.com","65992","1150","67142","0","67142","40552","40552","0","2568","1713","855","421","1091","36472","","20157","4697","","721","0","11","432","278","1015","","1015","0","0","0","0","","0","0","0","0","889",""
"19689","0","270148","1140725","State Bank of Whittington","Benton","IL","62812","9/30/2018","11/14/2018","NM","200 North Main Street","WHITTINGTON BANCORP, INC.","5","0","0","8","1","Franklin","","","8/5/1919","3/16/1967","7/14/2015","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.statebankofwhittington.com","72470","811","73281","0","73281","45498","45498","524","18918","13032","5886","191","21703","4162","","341","7969","","19361","0","86","17529","1746","112","","112","0","0","0","0","","0","0","179","345","811",""
"5820","9373","808345","3300215","State Central Bank","Bonaparte","IA","52620","9/30/2018","11/14/2018","NM","612 1st Street","LOGAN INVESTMENT CORPORATION","3","0","0","4","1","Van Buren","","","3/17/1858","1/1/1934","11/20/2015","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","http://www.statecentralbank.com","19329","1026","20355","0","20355","10313","10313","41","2596","1712","884","637","5300","1739","","293","9042","","680","291","161","136","92","27","","26","1","0","0","0","","5336","4990","41","0","352",""
"34617","14640","2590037","0","State Farm Bank, F.S.B.","Bloomington","IL","61710","9/30/2018","11/14/2018","SA","One State Farm Plaza E-6","","1","0","0","6","0","Mclean","14010","Bloomington, IL","3/12/1999","3/12/1999","7/21/2011","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","0","www.statefarm.com/finances/banking","10791100","157500","10948600","0","10948600","3900380","3900380","0","201693","192515","9178","66","3698621","0","","0","140739","0","6906182","1526296","0","4529767","850119","1299","","0","1299","0","0","0","0","106064","14979","0","0","137870",""
"5995","0","102155","1058428","State Guaranty Bank","Okeene","OK","73763","9/30/2018","11/14/2018","NM","202 North Main Street","S G BANCSHARES, INC.","1","0","0","2","1","Blaine","","","1/1/1900","1/1/1934","3/9/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.sgbok.com","34456","308","34764","0","34764","27780","27780","805","13674","4085","9589","0","4646","8655","","2568","3891","","522","0","6","255","261","3","","0","3","0","0","0","","0","0","805","0","308",""
"5490","0","581358","1965768","State Nebraska Bank & Trust","Wayne","NE","68787","9/30/2018","11/14/2018","NM","122 Main Street","STATE NATIONAL BANCSHARES, INC.","2","0","0","2","0","Wayne","","","1/1/1892","1/1/1934","12/31/2013","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","West","0","1","www.statenebank.com","96852","1542","98394","0","98394","50074","50074","8005","7022","4551","2471","295","15430","19322","","23709","20286","","3282","0","50","1052","2180","1043","","0","143","0","900","0","","0","0","1810","6195","1430",""
"248","11064","762045","1201729","State Savings Bank","West Des Moines","IA","50265","9/30/2018","11/14/2018","NM","4800 George Mills Civic Park","SSB HOLDING CO., INC.","2","0","0","4","1","Polk","19780","Des Moines-West Des Moines, IA","7/4/1894","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","http://www.ssb.bank","120128","1922","122050","0","122050","97608","97608","18178","26911","19185","7726","8969","32161","11389","","7147","13810","","1062","0","11","493","558","2422","","590","1832","0","0","2794","","0","0","10382","7796","1461",""
"14773","0","792640","1203022","State Savings Bank","Creston","IA","50801","9/30/2018","11/14/2018","NM","602 Sheldon Street","BEDFORD BANCORP, INC.","5","0","0","2","1","Union","","","1/1/1915","9/29/1934","10/1/2011","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","http://www.yourfullservicebank.com","107891","1214","109105","0","109105","69604","69604","0","11226","0","11226","39","23907","34432","","21759","11383","","5258","0","0","4278","980","1101","","1101","0","0","0","0","","0","0","0","0","1214",""
"8513","0","286840","1210002","State Savings Bank","Rake","IA","50465","9/30/2018","11/14/2018","NM","102 N Main St.","RAKE BANCORPORATION","1","0","0","2","0","Winnebago","","","1/15/1914","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.rakestatesavingsbank.com","63786","621","64407","0","64407","26263","26263","0","2585","1892","693","172","668","22838","","29969","7313","","764","0","0","316","448","98","","98","0","0","0","0","","0","0","0","0","621",""
"8162","11909","22543","1245666","State Savings Bank, Frankfort, Mich.","Frankfort","MI","49635","9/30/2018","11/14/2018","NM","703 Main Street","CENTRAL-STATE BANCORP, INC.","2","0","0","4","0","Benzie","","","1/1/1901","1/1/1934","9/30/2018","Stock","0","0","FDIC","DIF","Chicago","KANSAS CITY","Grand Rapids","Chicago","Central","Central","0","1","www.ssbankmi.com","114775","668","115443","0","115443","104892","104892","9201","33975","28032","5943","2021","59494","201","","0","9578","","959","0","51","327","581","14","","0","14","0","0","0","","1248","1097","5519","3682","668",""
"14857","11082","352745","1095058","State Street Bank and Trust Company","Quincy","IL","62301","9/30/2018","11/14/2018","NM","801 State Street","BACKLUND INVESTMENT CO.","4","0","0","6","1","Adams","","","1/1/1890","11/8/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","www.statestreetbank.com","155531","1235","156766","0","156766","90101","90101","3093","10098","5899","4199","1600","58287","17023","","6124","7593","","52786","505","244","35677","16360","162","","0","162","0","0","0","","10","10","2188","905","1235",""
"14","14278","35301","1111435","State Street Bank and Trust Company","Boston","MA","2111","9/30/2018","11/14/2018","SM","1 Lincoln St. Fl 1","STATE STREET CORPORATION","1","1","0","1","0","Suffolk","14460","Boston-Cambridge-Newton, MA-NH","1/1/1792","1/1/1934","10/30/2013","Stock","0","1","FED","DIF","New York","WASHINGTON","South Boston","Boston","Northeastern","Northeast","0","0","http://www.statestreet.com","23442180","59530","23501710","700","23502410","602294","602294","0","499937","0","499937","102357","0","0","0","0","3825171","739424","177390","0","0","0","177390","18897555","53183","975850","17566925","250021","51576","0","0","0","0","0","0","74083","3047177"
"58127","0","3371309","3371297","STC Capital Bank","Saint Charles","IL","60174","9/30/2018","11/14/2018","NM","460 1st Street","STC BANCSHARES CORP.","4","0","0","4","1","Kane","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/17/2006","1/17/2006","9/24/2007","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","http://www.stccapitalbank.com","213233","2570","215803","304","216107","200941","200941","16582","124147","48499","75648","14309","44204","1699","","0","14527","","632","0","492","7","133","7","","0","7","0","0","0","","273","26","8539","8043","2570",""
"10160","9896","1011656","2295837","Stearns Bank Holdingford National Association","Holdingford","MN","56340","9/30/2018","11/14/2018","N","580 Main Street","STEARNS FINANCIAL SERVICES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","1","0","0","4","0","Stearns","41060","St. Cloud, MN","10/10/1910","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","0","www.stearnsbank.com","66923","903","67826","0","67826","6199","6199","512","2614","0","2614","1650","1423","0","","293","61090","","244","0","12","57","175","0","","0","0","0","0","0","","0","0","0","512","893",""
"10988","10016","141556","2295837","Stearns Bank National Association","Saint Cloud","MN","56303","9/30/2018","11/14/2018","N","4191 Second Street South","STEARNS FINANCIAL SERVICES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","8","0","1","4","0","Stearns","41060","St. Cloud, MN","5/28/1912","1/1/1934","10/19/2012","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","0","www.stearnsbank.com","1846144","60653","1906797","0","1906797","518236","518236","240256","206228","125912","80316","28083","34979","8690","","4988","1244291","0","3719","0","507","768","2444","135563","","30","562","134971","0","35470","0","2969","2613","2344","237912","24817",""
"9336","9923","208459","2295837","Stearns Bank Upsala National Association","Upsala","MN","56384","9/30/2018","11/14/2018","N","105 S. Main Street","STEARNS FINANCIAL SERVICES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","1","0","0","4","0","Morrison","","","5/11/1914","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","0","www.stearnsbank.com","52665","699","53364","0","53364","5213","5213","335","1984","84","1900","1546","832","516","","74","47995","","81","0","7","21","53","1","","0","1","0","0","0","","0","0","0","335","699",""
"6195","0","628356","2176105","Sterling Bank","Barron","WI","54812","9/30/2018","11/14/2018","NM","234 East La Salle Avenue","NORTHWEST WISCONSIN BANCORP, INC.","4","0","0","4","1","Barron","","","5/1/1885","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","http://www.sterlingbank.ws","164053","1601","165654","0","165654","143035","143035","14612","80366","42005","38361","1663","31762","14632","","4024","13092","","1098","0","50","309","739","4405","","4399","6","0","0","0","","259","24","9318","5294","1601",""
"57813","0","3284490","3283587","Sterling Bank","Poplar Bluff","MO","63901","9/30/2018","11/14/2018","NM","1100 Sterling Drive","STERLING BANCSHARES, INC.","11","0","1","4","0","Butler","","","10/19/2004","10/19/2004","2/8/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","http://www.sterbank.com","967055","10180","977235","0","977235","362396","362396","155718","106661","28271","78390","37344","56312","6361","","5490","491436","0","6802","0","362","3638","2802","111111","","102396","7131","184","1400","6500","0","0","0","3287","152431","10180",""
