cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,IDdepsam,IDdepsmb,DEPSMRA,DEPSMRN,NTRCDSMJ,IDdeplam,IDdeplgb,DEPLGRA,DEPLGRN,TRNNIA,TRNNIN,NTRTMLGJ
"30337","5190","125471","3083291","Sterling National Bank","Montebello","NY","10901","9/30/2018","11/14/2018","N","400 Rella Boulevard","STERLING BANCORP","118","0","1","4","0","Rockland","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1895","8/9/1949","10/2/2017","Stock","0","1","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","www.snb.com","8598065","532626","1117444","67488","2163114","12449610","9414","36514","62","","","407589"
"17863","13709","144155","1123410","Sterling State Bank","Austin","MN","55912","9/30/2018","11/14/2018","NM","1419 1st Avenue Southwest","STERLING FINANCIAL GROUP, INC.","9","0","0","4","1","Mower","","","5/1/1958","5/1/1958","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.sterlingstatebank.com","117744","7004","1277","186","11841","136343","122","0","0","","","10500"
"12936","11757","929802","1486665","Steuben Trust Company","Hornell","NY","14843","9/30/2018","11/14/2018","NM","One Steuben Square","STEUBEN TRUST CORPORATION","15","0","0","4","0","Steuben","","","8/30/1902","1/1/1934","6/19/2017","Stock","0","1","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","http://www.mysteubentrust.com","271946","24437","6710","685","75297","199684","168","0","0","","","60922"
"57358","0","3076220","3063622","Stifel Bank","Clayton","MO","63105","9/30/2018","11/14/2018","NM","8000 Maryland Avenue","STIFEL FINANCIAL CORP.","1","0","0","4","0","Saint Louis","41180","St. Louis, MO-IL","5/16/2002","5/16/2002","9/1/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","0","http://www.stifelbankstl.com","219441","3557","798","14","114516","301275","230","0","0","","","60134"
"57311","0","3076248","3063622","Stifel Bank and Trust","Saint Louis","MO","63102","9/30/2018","11/14/2018","SM","501 North Broadway","STIFEL FINANCIAL CORP.","2","0","0","9","0","Saint Louis City","41180","St. Louis, MO-IL","4/16/2002","4/16/2002","11/3/2014","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","0","http://www.stifelbank.com","286029","1857","214","8","459","13719914","70","0","0","","","1797011"
"33785","15377","2713920","3063622","Stifel Trust Company, National Association","Saint Louis","MO","63102","9/30/2018","11/14/2018","N","501 North Broadway","STIFEL FINANCIAL CORP.","2","0","1","7","0","Saint Louis City","41180","St. Louis, MO-IL","2/16/1993","9/29/1999","6/30/2016","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","0","http://www.stifeltrust.com/","0","0","0","0","0","502","1","0","0","","","502"
"9263","14586","407645","1210646","Stillman BancCorp N.A.","Stillman Valley","IL","61084","9/30/2018","11/14/2018","N","101 East Main Street","STILLMAN BANCCORP, INC.","6","0","0","7","1","Ogle","","","6/9/1882","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.stillmanbank.com","247297","21713","21575","1086","76950","99919","146","1137","4","","","19789"
"15440","0","1009055","1127155","Stock Growers Bank","Napoleon","ND","58561","9/30/2018","11/14/2018","NM","324 Main Avenue","NAPOLEON BANCORPORATION, INC.","1","0","0","2","1","Logan","","","1/1/1900","1/1/1934","11/6/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://www.stockgrowersbanknapoleon.com","34172","2215","1918","271","15952","15246","24","429","1","","","2296"
"258","9364","317342","1249730","Stock Yards Bank & Trust Company","Louisville","KY","40206","9/30/2018","11/14/2018","NM","1040 East Main Street","STOCK YARDS BANCORP, INC.","37","0","1","4","0","Jefferson","31140","Louisville-Jefferson County, KY-IN","6/1/1904","1/1/1934","3/29/2018","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Elizabethtown","St. louis","Central","Southeast","0","0","www.syb.com","1328703","92201","42784","3040","283325","1231536","2626","3590","9","","","49773"
"16191","10928","651859","1126046","Stockman Bank of Montana","Miles City","MT","59301","9/30/2018","11/14/2018","NM","700 Main Street","STOCKMAN FINANCIAL CORPORATION","37","0","0","2","1","Custer","","","1/1/1944","9/18/1944","7/29/2015","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","www.stockmanbank.com","1561724","110908","34623","1993","456066","1007118","1440","1530","4","","","100204"
"12285","14250","284556","1057216","Stockmans Bank","Altus","OK","73521","9/30/2018","11/14/2018","NM","3421 North Main","REEVES BANCSHARES, INC.","6","0","1","2","1","Jackson","","","1/1/1910","1/1/1934","6/23/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.stockmansbankok.com","154755","6973","3950","168","86554","58638","107","512","2","","","12311"
"358","0","667252","0","Stockmens Bank","Cascade","MT","59421","9/30/2018","11/14/2018","SM","117 Central Avenue","","1","0","0","2","1","Cascade","24500","Great Falls, MT","1/1/1917","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","www.stockmens.net","22218","1693","1679","79","10408","5991","15","0","0","","","2149"
"8321","0","982553","2484417","Stockmens Bank","Colorado Springs","CO","80903","9/30/2018","11/14/2018","NM","25 N. Cascade Avenue","FIRST BANCSHARES, INC.","10","0","1","2","0","El Paso","17820","Colorado Springs, CO","5/1/1897","1/1/1934","9/11/2018","Stock","0","0","FDIC","DIF","Dallas","KANSAS CITY","Denver","Kansas City","Western","Western","0","1","www.thestockmensbank.com","198751","15920","13668","643","65977","93201","136","1126","4","","","6648"
"14864","0","818652","0","Stockmens National Bank in Cotulla","Cotulla","TX","78014","9/30/2018","11/14/2018","N","206 North Main Street","","1","0","0","7","1","La Salle","","","1/1/1904","11/10/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","https://snbcotulla.com","32076","2347","667","28","3720","58481","58","0","0","","","6887"
"17431","0","913146","4928344","Stone Bank","Mountain View","AR","72560","9/30/2018","11/14/2018","NM","802 East Main Street","STONE BANCSHARES, INC.","6","0","0","2","0","Stone","","","4/29/1955","4/29/1955","2/7/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","0","1","www.stonebank.com","233703","5179","7165","142","206118","45919","114","515","2","","","26711"
"35077","0","2754389","2754334","Stonebridge Bank","West Chester","PA","19382","9/30/2018","11/14/2018","NM","605 Willowbrook Lane","STONEBRIDGE FINANCIAL CORP.","3","0","0","4","0","Chester","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","2/26/1999","2/26/1999","12/8/2014","Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","http://www.stonebridgebank.com","39022","2221","4145","324","17202","4165","11","0","0","","","1346"
"26559","6525","954279","0","StonehamBank,  A Co-operative Bank","Stoneham","MA","2180","9/30/2018","11/14/2018","SB","80 Montvale Avenue","","2","0","0","4","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","1/1/1887","2/14/1986","1/1/2017","Non-Stock","0","1","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","stonehambank.com","287732","24372","9439","753","105213","143165","250","2117","5","","","45797"
"26513","0","164975","0","Stoughton Co-operative Bank","Stoughton","MA","2072","9/30/2018","11/14/2018","SM","950 Park Street","","2","0","0","5","0","Norfolk","14460","Boston-Cambridge-Newton, MA-NH","1/1/1886","1/21/1986","1/4/2013","Non-Stock","0","0","FED","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","http://www.stoughtoncoop.bank","74816","4115","11504","434","48576","16363","42","348","1","","","7279"
"17922","0","890957","1125692","Strasburg State Bank","Strasburg","ND","58573","9/30/2018","11/14/2018","NM","720 Main St","STRASBURG BANSHARES, INC.","1","0","0","2","0","Emmons","","","11/12/1958","11/12/1958","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.strasburgstatebank.com","37976","2658","1697","209","14576","14186","25","0","0","","","271"
"30357","5222","142179","0","Streator Home Savings Bank","Streator","IL","61364","9/30/2018","11/14/2018","SB","132 S Monroe Street","","1","0","0","7","0","La Salle","","","1/1/1894","4/8/1949","3/1/2015","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.streatorhome.com","101624","5523","9527","1090","68157","14025","33","322","1","","","8346"
"4204","11047","521952","1141058","Stroud National Bank","Stroud","OK","74079","9/30/2018","11/14/2018","N","300 West Main","STROUD BANCORP., INC.","3","0","0","8","1","Lincoln","36420","Oklahoma City, OK","3/16/1898","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","www.stroudnb.com","49901","4771","2988","115","15802","12112","18","267","1","","","3523"
"59112","0","5205819","0","Studio Bank","Nashville","TN","37203","9/30/2018","11/14/2018","NM","124 12th Ave. S. Suite 400","","1","0","0","7","0","Davidson","34980","Nashville-Davidson-Murfreesboro-Franklin, TN","6/14/2018","6/14/2018","6/28/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","www.studiobank.com","8022","473","0","0","350","23641","28","0","0","","","1903"
"28788","2365","391977","0","Sturdy Savings Bank","Stone Harbor","NJ","8247","9/30/2018","11/14/2018","SB","9417 Third Ave","","14","0","0","4","0","Cape May","36140","Ocean City, NJ","1/1/1922","4/22/1943","3/6/2015","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","www.sturdyonline.com","407264","29583","8938","932","33690","376175","441","444","1","","","17862"
"28593","1910","366078","3051571","Sturgis Bank & Trust Company","Sturgis","MI","49091","9/30/2018","11/14/2018","SB","113-125 E Chicago","STURGIS BANCORP, INC.","11","0","0","4","0","Saint Joseph","","","1/1/1905","3/20/1950","4/6/2015","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Grand Rapids","Chicago","Central","Central","0","1","www.sturgisbank.com","253447","21941","6307","425","81292","99297","125","456","1","","","3844"
"10127","0","179148","1205044","Success Bank","Bloomfield","IA","52537","9/30/2018","11/14/2018","NM","109 North Madison Street","GARRETT BANCSHARES, LTD.","3","0","0","2","1","Davis","","","1/1/1900","1/1/1934","1/2/2008","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.success.bank","93243","7134","5194","450","41426","56760","65","581","2","","","9889"
"18028","7444","92706","4191399","Sugar River Bank","Newport","NH","3773","9/30/2018","11/14/2018","SB","10 North Main Street","SUGAR RIVER BANCORP MHC","6","0","0","5","0","Sullivan","","","1/1/1895","7/2/1959","5/3/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","www.sugarriverbank.com","177825","17417","13194","594","58953","43286","89","803","2","","","10112"
"27054","0","925411","4224297","Sumitomo Mitsui Trust Bank (U.S.A.) Limited","Hoboken","NJ","7030","9/30/2018","11/14/2018","NM","111 River Street","SUMITOMO MITSUI TRUST HOLDINGS, INC.","1","1","0","9","0","Hudson","35620","New York-Newark-Jersey City, NY-NJ-PA","9/21/1987","9/21/1987","9/26/2016","Stock","0","1","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","","20721","652","0","0","0","793255","129","0","0","","","0"
"57706","0","3243282","0","Summit Bank","Eugene","OR","97401","9/30/2018","11/14/2018","NM","96 East Broadway","","3","0","0","4","0","Lane","21660","Eugene, OR","2/23/2004","2/23/2004","8/11/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Portland","San Francisco","Western","West","0","1","http://www.sbko.bank","153838","5089","53","1","14464","201072","296","0","0","","","5274"
"23864","0","351560","1029295","Summit Bank","Oakland","CA","94611","9/30/2018","11/14/2018","NM","2969 Broadway","SUMMIT BANCSHARES, INC.","3","0","0","4","0","Alameda","41860","San Francisco-Oakland-Hayward, CA","7/1/1982","7/1/1982","10/24/2016","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","www.summitbanking.com","83463","2230","837","18","7485","162660","173","456","1","","","13778"
"1627","13108","3386983","0","Summit Bank of Kansas City","Lees Summit","MO","64086","9/30/2018","11/14/2018","NM","1650 Northeast Grand","","2","0","0","4","0","Jackson","28140","Kansas City, MO-KS","7/22/1902","1/1/1934","2/21/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.summitbankofkc.com","29902","1343","1596","56","16588","11025","28","0","0","","","4120"
"58786","0","3696936","3696945","Summit Bank, National Association","Panama City","FL","32405","9/30/2018","11/14/2018","N","101 West 23rd Street","SUMMIT FINANCIAL ENTERPRISES, INC.","4","0","0","4","0","Bay","37460","Panama City, FL","4/8/2008","4/8/2008","12/16/2011","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","http://www.summit.bank","139836","3497","659","16","13970","232669","284","0","0","","","9767"
"34102","15864","2372774","1247679","Summit Community Bank, Inc","Moorefield","WV","26836","9/30/2018","11/14/2018","NM","300 North Main Street","SUMMIT FINANCIAL GROUP, INC.","32","0","1","4","0","Hardy","","","12/11/1995","12/11/1995","10/23/2018","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","http://mysummit.com","1211441","76369","55860","2623","590359","389844","714","1741","6","","","21328"
"25054","0","78559","3402511","Summit National Bank","Hulett","WY","82720","9/30/2018","11/14/2018","N","133 Main Street","HULETT BANCORP","3","0","1","2","0","Crook","","","2/28/1984","2/28/1984","8/28/2009","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Billings","Kansas City","Western","West","0","1","http://www.summitnb.com","35743","2926","1432","70","8064","28346","41","0","0","","","4380"
"32203","7992","561574","0","Summit State Bank","Santa Rosa","CA","95403","9/30/2018","11/14/2018","NM","500 Bicentennial Way","","5","0","0","4","0","Sonoma","42220","Santa Rosa, CA","1/1/1982","3/13/1984","7/26/2017","Stock","0","0","FDIC","DIF","San Francisco","ATLANTA","San Francisco","San Francisco","Western","Western","0","1","http://www.summitstatebank.com","224016","6151","5060","177","84388","274865","336","598","1","","","80852"
"57954","0","3343146","0","Sumner Bank & Trust","Gallatin","TN","37066","9/30/2018","11/14/2018","NM","780 Browns Lane","","3","0","0","4","0","Sumner","34980","Nashville-Davidson-Murfreesboro-Franklin, TN","4/4/2005","4/4/2005","1/31/2014","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","https://www.sumnerbankandtrust.com","109170","5723","3286","142","32548","36093","76","0","0","","","2962"
"58728","0","3750650","0","Suncrest Bank","Visalia","CA","93291","9/30/2018","11/14/2018","NM","501 West Main Street","","8","0","0","2","0","Tulare","47300","Visalia-Porterville, CA","5/19/2008","5/19/2008","5/21/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","0","1","http://www.suncrestbank.com","298784","11079","4303","153","61975","472322","626","1521","5","","","55299"
"1169","0","94755","3157008","Sundance State Bank","Sundance","WY","82729","9/30/2018","11/14/2018","SM","123 North 2nd Street","SUNDANCE STATE BANK PROFIT SHARING AND EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST","1","0","0","2","0","Crook","","","1/1/1895","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Kansas City","Western","West","0","1","www.sundancestate.bank","109420","6567","9264","243","44069","40710","61","2014","6","","","7136"
"18780","0","412667","1104389","Sundown State Bank","Sundown","TX","79372","9/30/2018","11/14/2018","NM","501 S. Slaughter Ave.","SUNDOWN BANKSHARES, INC.","5","0","0","2","0","Hockley","","","5/21/1963","5/21/1963","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.sundownsb.com","81223","4914","1276","54","23881","49259","94","0","0","","","7516"
"4767","9366","474759","1066713","Sunflower Bank, National Association","Denver","CO","80202","9/30/2018","11/14/2018","N","1400 16th Street","FIRSTSUN CAPITAL BANCORP","60","0","1","4","0","Denver","19740","Denver-Aurora-Lakewood, CO","5/24/1892","1/1/1934","6/19/2017","Stock","0","1","OCC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","0","www.sunflowerbank.com","1606840","140786","65402","3797","319485","1195220","1597","4191","12","","","79195"
