cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,intinc,eintexp,nim,elnatr,nonii,ifiduc,iserchg,igltrad,idothnii,nonix,esal,epremagg,IDEOTH,idpretx,iglsec,itax,ibefxtr,extra,netinc,NETIMIN,NETINBM,ntlnls,eqcdiv,eqcstkrx,noij
"31928","7612","920975","2702250","First Sentinel Bank","Richlands","VA","24641","9/30/2018","11/14/2018","SM","315 Railroad Avenue","FIRST REGION BANCSHARES, INC.","7","0","0","6","0","Tazewell","","","6/20/1978","6/20/1978","3/31/2006","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","http://www.firstsentinelbank.com","9869","1783","8086","903","1265","0","593","","672","5670","3077","582","2011","2778","0","577","2201","0","2201","0","2201","758","720","0","2201"
"18519","10182","458544","1137266","First Service Bank","Greenbrier","AR","72058","9/30/2018","11/14/2018","NM","134 South Broadview","FIRST SERVICE BANCSHARES, INC.","10","0","0","4","0","Faulkner","30780","Little Rock-North Little Rock-Conway, AR","5/7/1962","5/7/1962","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","0","1","http://www.firstservicebank.com","10237","1550","8687","135","3316","0","710","","2606","9044","4485","1327","3232","2824","0","705","2119","0","2119","0","2119","47","1391","0","2119"
"30680","5740","59370","0","First Shore Federal Savings and Loan Association","Salisbury","MD","21801","9/30/2018","11/14/2018","SA","106 S. Division Street","","8","0","1","5","0","Wicomico","41540","Salisbury, MD-DE","12/18/1953","12/18/1953","7/21/2011","Non-Stock","0","0","OCC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","www.firstshorefederal.com","9456","1916","7540","145","493","0","82","","411","5705","3631","733","1341","2183","0","618","1565","0","1565","0","1565","74","0","0","1565"
"57799","0","3282692","0","First Sound Bank","Seattle","WA","98104","9/30/2018","11/14/2018","NM","925 4th Avenue, Suite 2350","","1","0","0","4","0","King","42660","Seattle-Tacoma-Bellevue, WA","7/19/2004","7/19/2004","1/1/2017","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","http://www.firstsoundbank.com","4053","667","3386","0","318","0","112","","206","3468","1700","443","1325","236","0","0","236","0","236","0","236","15","0","29","236"
"34222","0","2491291","2817314","First South Bank","Spartanburg","SC","29306","9/30/2018","11/14/2018","NM","1450 John B White Sr Blvd","FIRST SOUTH BANCORP, INC.","4","0","0","4","0","Spartanburg","43900","Spartanburg, SC","8/19/1996","8/19/1996","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","http://www.firstsouthbancorp.com","7379","1442","5937","0","573","0","88","","485","4983","3018","604","1361","1527","0","-1837","3364","0","3364","0","3364","-135","0","0","3364"
"10576","12917","22552","1137510","First Southeast Bank","Harmony","MN","55939","9/30/2018","11/14/2018","NM","3 Main Ave N","FIRST SOUTHEASTERN BANC GROUP, INC.","3","0","0","2","1","Fillmore","40340","Rochester, MN","3/15/1893","1/1/1934","8/27/2011","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","https://www.firstsoutheastbank.com","3608","640","2968","12","240","0","121","","119","2181","1309","211","661","1015","0","2","1013","0","1013","0","1013","-126","691","0","1013"
"10055","11949","631039","0","First Southern Bank","Patterson","GA","31557","9/30/2018","11/14/2018","NM","6365 Highway 84","","3","0","0","4","0","Pierce","","","6/19/1907","1/1/1934","4/19/2013","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Savannah","Atlanta","Southern","Southeast","0","1","www.firstsouthernga.com","3708","259","3449","-46","761","0","336","","425","3764","1655","492","1617","492","0","0","492","0","492","0","492","666","0","625","492"
"31158","6468","954671","3394643","First Southern Bank","Columbia","MS","39429","9/30/2018","11/14/2018","NM","1075 Highway 98","FIRST FEDERAL BANCORP","6","0","0","4","1","Marion","","","3/28/1960","3/28/1960","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","http://www.fsb-ms.com","5841","370","5471","90","1525","0","694","","831","5386","3443","484","1459","1520","0","0","1520","0","1520","0","1520","61","905","0","1520"
"15565","0","382649","2603450","First Southern Bank","Marion","IL","62959","9/30/2018","11/14/2018","NM","300 Tower Square","MIDWEST COMMUNITY BANCSHARES, INC.","16","0","0","4","0","Williamson","16060","Carbondale-Marion, IL","12/15/1937","12/15/1937","12/6/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","http://www.firstsouthernbank.net","20487","2362","18125","450","2587","0","798","0","1789","11559","6876","1556","3127","8703","-6","1847","6850","0","6850","0","6850","380","3683","0","6854.74"
"29332","3294","66275","5141195","First Southern Bank","Florence","AL","35630","9/30/2018","11/14/2018","NM","301 South Court Street","FSB, LLC","5","0","0","4","0","Lauderdale","22520","Florence-Muscle Shoals, AL","1/1/1934","1/25/1935","2/24/2011","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","www.firstsouthern.com","7210","1053","6157","315","1195","102","442","","651","4750","2893","447","1410","2287","0","665","1622","0","1622","0","1622","-181","0","0","1622"
"2700","10561","702612","1247987","First Southern National Bank","Lancaster","KY","40444","9/30/2018","11/14/2018","N","27 Public Square","FIRST SOUTHERN BANCORP, INC.","18","0","0","4","0","Garrard","","","4/13/1865","1/1/1934","7/24/2015","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","WWW.FSNB.NET","27110","729","26381","672","4674","0","2049","","2625","21013","10563","2427","8023","9370","-100","1911","7359","0","7359","0","7359","321","5000","0","7438"
"2829","12485","246134","1869987","First Southern State Bank","Stevenson","AL","35772","9/30/2018","11/14/2018","NM","80 Bank Street","FIRST BANCSHARES OF STEVENSON, INC.","8","0","0","8","0","Jackson","","","10/1/1910","1/1/1934","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","www.fssbank.com","11842","1638","10204","455","1750","0","1386","0","364","6613","3675","885","2053","4886","3","916","3973","0","3973","0","3973","51","3050","0","3970.57"
"57741","0","3224302","3228681","First Southwest Bank","Alamosa","CO","81101","9/30/2018","11/14/2018","NM","720 Main Street","FIRST SOUTHWEST BANCORPORATION, INC.","6","0","0","2","0","Alamosa","","","7/9/2004","7/9/2004","3/18/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","www.fswb.bank","9390","604","8786","10","1545","0","250","","1295","7843","3989","1162","2692","2478","0","635","1843","0","1843","0","1843","23","940","66","1843"
"57910","0","3285246","3285219","First State Bank","Nashua","IA","50658","9/30/2018","11/14/2018","NM","401 Main Street","FNSB BANCORPORATION CORP.","1","0","0","2","0","Chickasaw","","","2/21/2005","2/21/2005","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","http://WWW.FSB-NASHUA.COM","1536","324","1212","18","170","0","48","0","122","676","435","77","164","688","-2","166","520","0","520","0","520","-2","350","0","521.58"
"22448","0","522454","2550602","First State Bank","Tahlequah","OK","74464","9/30/2018","11/14/2018","NM","1111 South Muskogee Avenue","MAXLOU BANCSHARES, INC.","2","0","0","4","1","Cherokee","","","4/13/1977","4/13/1977","5/18/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","http://www.fsbtahlequah.com","2003","273","1730","47","199","0","81","","118","1559","846","176","537","323","1","0","324","0","324","0","324","6","302","0","323"
"10588","0","773546","1100028","First State Bank","Holly Springs","MS","38635","9/30/2018","11/14/2018","NM","146 W College Avenue","FIRST STATE CAPITAL CORPORATION","3","0","0","4","0","Marshall","32820","Memphis, TN-MS-AR","7/1/1916","1/1/1934","2/24/2015","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","West","0","1","http://www.firststatenet.com","3565","556","3009","0","506","0","262","","244","2913","1756","286","871","602","0","-28","630","0","630","0","630","9","0","0","630"
"15271","12547","801047","1975459","First State Bank","New London","WI","54961","9/30/2018","11/14/2018","NM","113 North Water Street","FIRST STATE BANCSHARES, INC.","8","0","0","8","0","Waupaca","","","1/1/1911","1/1/1934","1/29/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","www.bankfirststate.com","7765","1193","6572","0","1082","0","321","0","761","5574","2843","745","1986","2080","-16","497","1567","0","1567","0","1567","-39","328","0","1579.64"
"18924","0","116554","4349837","First State Bank","Elmore City","OK","73433","9/30/2018","11/14/2018","NM","206 S Main St","BLUECHIP BANCSHARES, LLC","1","0","0","8","0","Garvin","","","1/1/1903","10/24/1963","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","fsbec.com","374","10","364","0","2689","0","31","","2658","2975","2355","105","515","78","0","-20","98","0","98","0","98","0","0","0","98"
"10704","0","498456","3179662","First State Bank","Abilene","TX","79602","9/30/2018","11/14/2018","SM","2118 S. Treadaway Blvd.","BSA BANKSHARES, INC.","3","0","0","2","0","Taylor","10180","Abilene, TX","6/3/1903","1/1/1934","2/4/2008","Stock","0","0","FED","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.fsbabilene.com","867","16","851","10","97","0","57","","40","752","399","141","212","186","0","14","172","0","172","0","172","25","90","0","172"
"8522","10333","795249","1139327","First State Bank","Britt","IA","50423","9/30/2018","11/14/2018","NM","183 Main Avenue North","READLYN BANCSHARES, INC.","2","0","0","2","0","Hancock","","","11/12/1927","1/1/1934","1/24/2012","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","http://fsb-britt.com","3031","640","2391","15","164","0","49","0","115","939","585","64","290","1601","-4","330","1267","0","1267","0","1267","0","400","0","1270.16"
"12149","9559","565143","1119404","First State Bank","Irvington","KY","40146","9/30/2018","11/14/2018","NM","240 North First Street","FIRST BRECKINRIDGE BANCSHARES, INC.","3","0","0","8","0","Breckinridge","","","1/1/1903","1/1/1934","8/17/2007","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Elizabethtown","St. louis","Central","Southeast","0","1","www.firststatebankky.com","6298","645","5653","60","962","0","530","0","432","4301","2478","280","1543","2254","-9","415","1830","0","1830","0","1830","23","900","0","1837.38"
"19163","0","36933","1493672","First State Bank","Wrens","GA","30833","9/30/2018","11/14/2018","NM","300 Broad Street","CSRA BANK CORP.","4","0","0","4","0","Jefferson","","","7/6/1964","7/6/1964","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Savannah","Atlanta","Southern","Southeast","0","1","http://www.firstate.net","6037","845","5192","180","674","0","461","","213","3906","2098","376","1432","1780","0","455","1325","0","1325","0","1325","43","200","0","1325"
"17775","0","719964","3938720","First State Bank","Paint Rock","TX","76866","9/30/2018","11/14/2018","NM","Truehart And Moss Streets","PAINT ROCK BANCSHARES, INC.","2","0","0","2","1","Concho","","","1/1/1910","6/20/1957","9/30/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://www.fsbpaintrock.com","2903","133","2770","50","284","0","168","","116","1748","1073","157","518","1256","0","0","1256","0","1256","0","1256","-14","500","0","1256"
"10709","0","564463","1107812","First State Bank","Yoakum","TX","77995","9/30/2018","11/14/2018","NM","406 West Grand Avenue","FIRST STATE BANCSHARES OF YOAKUM, INC.","3","0","0","8","1","De Witt","","","1/1/1931","1/1/1934","6/15/2015","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.ourhometownbank.com","6048","631","5417","175","806","0","546","","260","3493","1958","390","1145","2555","35","0","2590","0","2590","0","2590","63","596","10","2555"
"5791","11776","854847","1204887","First State Bank","Belmond","IA","50421","9/30/2018","11/14/2018","NM","304 East Main Street","FIRST BELMOND BANCORPORATION","1","0","0","2","0","Wright","","","7/1/1933","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","http://WWW.FSBBELMOND.COM","2262","591","1671","0","317","11","96","","210","1097","615","101","381","891","-31","101","759","0","759","0","759","25","600","0","786.28"
"8500","15780","822846","2592705","First State Bank","Ida Grove","IA","51445","9/30/2018","11/14/2018","NM","200 Moorehead Avenue","FIRST STATE BANCSHARES, INC.","5","0","0","2","1","Ida","","","1/1/1933","1/1/1934","7/8/2008","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","www.firststbk.com","5242","1157","4085","20","300","9","94","","197","2404","1454","214","736","1961","11","90","1882","0","1882","0","1882","-67","853","0","1871.55"
"13632","10298","114840","1096448","First State Bank","Russellville","AR","72802","9/30/2018","11/14/2018","SM","3103 East Main Street","FIRST STATE BANKING CORP","5","0","0","4","0","Pope","","","1/12/1934","1/12/1934","8/22/2013","Stock","0","0","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","0","1","http://www.fsbmybank.com","8119","765","7354","180","1311","0","326","","985","5051","2722","526","1803","3434","0","812","2622","0","2622","0","2622","-69","525","0","2622"
"15206","0","264455","3072660","First State Bank","Athens","TX","75751","9/30/2018","11/14/2018","NM","130 East Corsicana Street","JANE AUSTIN CHAPMAN LIMITED PARTNERSHIP, L.P.","7","0","0","8","0","Henderson","","","5/1/1935","6/28/1935","8/26/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.fsbathens.com","13790","1451","12339","374","3275","0","1707","0","1568","9421","5775","995","2651","5819","0","1129","4690","0","4690","0","4690","222","1100","0","4690"
"15898","11470","884358","1135909","First State Bank","Livingston","TX","77351","9/30/2018","11/14/2018","SM","112 West Polk Street","EAST TEXAS BANCSHARES, INC.","5","0","0","8","0","Polk","","","10/5/1910","6/27/1942","1/1/2012","Stock","0","0","FED","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.fsblivingston.com","8638","1073","7565","300","2320","0","1387","","933","6977","3879","802","2296","2608","0","261","2347","0","2347","0","2347","303","500","0","2347"
"11634","11637","548641","1210468","First State Bank","Sumner","IA","50674","9/30/2018","11/14/2018","NM","1150 West 1st Street","PSB CORPORATION","2","0","0","2","0","Bremer","47940","Waterloo-Cedar Falls, IA","1/1/1900","1/1/1934","10/8/2012","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.fsbsumner.com","3004","630","2374","670","266","10","173","0","83","1838","1030","277","531","132","0","1","131","0","131","0","131","17","312","0","131"
"18301","0","524766","3361506","First State Bank","Shallowater","TX","79363","9/30/2018","11/14/2018","NM","One Commerce Park","SOUTH TEXAS BANCSHARES, INC.","3","0","0","2","1","Lubbock","31180","Lubbock, TX","10/8/1960","10/8/1960","7/11/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","http://www.fsbshallowater.com","4512","800","3712","0","314","0","143","0","171","1927","1028","206","693","2099","0","0","2099","0","2099","0","2099","116","1087","0","2099"
"15050","9924","10849","1491614","First State Bank","Lonoke","AR","72086","9/30/2018","11/14/2018","NM","101 South Center Street","LONOKE BANCSHARES, INC.","6","0","0","4","0","Lonoke","30780","Little Rock-North Little Rock-Conway, AR","3/18/1935","3/18/1935","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","0","1","https://www.firststatebk.com","6904","1737","5167","198","653","0","297","","356","4429","2611","645","1173","1193","-44","198","951","0","951","0","951","0","285","0","987.52"
"16177","9704","190947","0","First State Bank","Stuart","IA","50250","9/30/2018","11/14/2018","NM","215 North Division Street","","4","0","0","2","0","Guthrie","19780","Des Moines-West Des Moines, IA","1/1/1934","7/31/1944","11/10/2016","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.stuartbank.com","2714","393","2321","0","353","0","156","","197","1803","1065","336","402","871","0","58","813","0","813","0","813","-12","0","0","813"
