cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,numemp,asset,chbal,chbali,sc,frepo,lnlsnet,lnatres,trade,bkprem,ore,intan,idoa,liabeq,liab,dep,depi,depdom,iddepinr,frepp,tradel,idobrmtg,subnd,idoliab,eqtot,eq,eqpp,eqcs,eqsur,equptot,eqconsub,nclnls,NCGTYPAR,oaienc,ernast,asstlt,asset5,asset2,RWAJT,AVASSETJ,OALIFINS,OALIFGEN,OALIFSEP,Oalifhyb,voliab,lnexamt,othbfhlb,lnlssale,ucln,RBCT1J,RBCT2,uc,obsdir
"4170","11650","634955","1056330","The First National Bank and Trust Company of Okmulgee","Okmulgee","OK","74447","9/30/2018","11/14/2018","N","610 East Eighth Street","FIRST OKMULGEE CORPORATION","4","0","0","4","1","Okmulgee","46140","Tulsa, OK","4/2/1917","1/1/1934","8/9/2014","Stock","0","1","OCC","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","www.mybankfnb.com","67","264021","12322","6381","97746","4802","136715","2340","0","2012","216","1442","8766","264021","232819","229488","178996","229488","85.9851553720304","0","0","0","0","3331","31202","31202","0","1000","16815","13387","0","3692","1006","1034","245644","74944","265097.5","266376","193931","268579","6240","3179","0","3061","8563","5868","0","0","16954","31292","2340","16954","0"
"4218","14185","288358","2072252","The First National Bank and Trust Company of Vinita","Vinita","OK","74301","9/30/2018","11/14/2018","N","102 West Illinois","CRACO, INC.","4","0","0","4","1","Craig","","","3/15/1892","1/1/1934","6/23/2015","Stock","0","1","OCC","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","www.fnbvinita.com","91","443666","13262","4368","138158","0","277873","3396","0","6502","2366","555","4950","443666","412285","405686","299704","405686","66.1467277354693","0","0","5875","0","724","31381","31381","0","300","11300","19781","0","5967","0","2882","420399","180619","432896.5","442523.5","329777","444856","0","0","0","0","38984","715","5875","0","35200","38493","3396","35200","0"
"14534","0","45047","1099805","The First National Bank at Paris","Paris","AR","72855","9/30/2018","11/14/2018","N","11 E. Main Street","UNION BANKSHARES, INC.","6","0","0","2","1","Logan","","","9/1/1891","6/29/1934","6/17/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","0","1","www.firstparis.net","49","155416","5564","1504","6046","0","132361","2007","0","4642","65","4992","1746","155417","133003","131739","97270","131739","92.1872510866844","850","0","0","0","414","22414","22414","0","200","15971","6243","0","547","0","1026","139911","4680","153470","155164.5","125815","148869","0","0","0","0","11172","913","0","0","13292","17500","1578","13292","0"
"14853","0","794653","1142952","The First National Bank at St. James","Saint James","MN","56081","9/30/2018","11/14/2018","N","202 1st Ave S","FIRST NATIONAL AGENCY AT SAINT JAMES, INC.","1","0","0","2","0","Watonwan","","","10/31/1934","10/31/1934","11/26/2008","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","http://www.fnbstjames.com","13","30642","3189","2264","2668","0","22268","267","0","1565","17","0","935","30642","28008","25275","21258","25275","96.6378254513848","2014","0","657","0","62","2634","2634","0","12","286","2336","0","114","0","287","27200","3271","30480.5","30222","22259","29968","399","399","0","0","4265","608","657","0","1901","2656","267","1901","0"
"14674","13187","656032","1491753","The First National Bank in Amboy","Amboy","IL","61310","9/30/2018","11/14/2018","N","220 East Main Street","AMBOY BANCORP, INC.","4","0","0","2","1","Lee","","","8/11/1934","8/11/1934","5/13/2016","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.fnbamboy.com","57","192901","10469","3941","74326","204","101827","1281","0","2301","267","213","3294","192901","171925","167456","132669","167456","89.1010565271892","3656","0","0","0","813","20976","20976","0","150","5060","15766","0","615","0","1927","180298","78589","198128.75","194433.5","124278","195012","772","772","0","0","4708","110","0","0","12064","22569","1281","12064","0"
"14761","10905","614948","1099618","The First National Bank in Carlyle","Carlyle","IL","62231","9/30/2018","11/14/2018","N","891 Fairfax Street","FIRST NATIONAL BANCORPORATION IN CARLYLE, INC.","4","0","0","2","0","Clinton","41180","St. Louis, MO-IL","1/1/1878","1/1/1934","6/18/2016","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","https://www.1nbcarlyle.com","32","188971","6582","5084","64154","281","108604","1062","0","2117","0","1487","5746","188971","169130","145275","119290","145275","91.1685380889476","12832","0","9446","0","1577","19841","19841","0","750","750","18341","0","0","0","1018","178123","36190","192583","189369.5","121218","189037","3082","2502","0","580","20068","197","8146","74","16186","21301","1148","16186","0"
"4638","0","677354","1051625","The First National Bank in Cimarron","Cimarron","KS","67835","9/30/2018","11/14/2018","N","121 North Main","FIRST NATIONAL AGENCY, INC.","2","0","0","2","1","Gray","","","5/21/1929","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","http://www.fnbcimarron.com","20","94229","1379","44","41570","0","48120","627","1193","668","0","0","1299","94229","87788","79343","56965","79343","78.4557249023807","1125","0","6273","0","1047","6441","6441","0","100","1600","4741","0","5","0","868","90927","37414","93106","93385","57652","94660","0","0","0","0","14481","42","5783","0","20142","7638","627","20142","0"
"3149","0","767152","1249280","The First National Bank in Cooper","Cooper","TX","75432","9/30/2018","11/14/2018","N","11 West Side Square","COOPER LAKE FINANCIAL CORPORATION","1","0","0","8","0","Delta","","","1/15/1891","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.fnbcooper.com","8","46250","8052","5945","12765","2611","21634","176","0","808","31","0","349","46250","40032","39893","26373","39893","87.9719403732933","0","0","0","0","139","6218","6218","0","75","1075","5068","0","193","0","177","42955","7255","46075.25","45822","14975","45066","0","0","0","0","947","614","0","0","1283","5903","176","1283","0"
"4444","0","214843","1978713","The First National Bank in Creston","Creston","IA","50801","9/30/2018","11/14/2018","N","101 West Adams Street","NORTHWEST FINANCIAL CORP.","3","0","0","2","1","Union","","","1/1/1871","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.fnbcreston.com","64","253824","10707","8531","49059","0","182699","2952","0","1589","43","0","9727","253824","230599","218213","194210","218213","76.6101167457633","10845","0","0","0","1541","23225","23225","0","990","1110","21125","0","255","0","3064","240289","38259","248247","252796.5","185314","251533","4752","1551","0","3201","22965","3066","0","0","24768","24215","2324","24768","0"
"14095","0","442655","0","The First National Bank in Falfurrias","Falfurrias","TX","78355","9/30/2018","11/14/2018","N","200 South St Mary Street","","1","0","0","7","1","Brooks","","","1/1/1934","3/21/1934","8/17/2018","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.fnbfal.com","21","72159","16250","12908","36664","0","18283","247","0","258","0","0","704","72159","64391","64158","45346","64158","68.9935646727021","0","0","0","0","233","7768","7768","0","200","800","6768","0","359","0","245","67855","47","76300.75","72731","21125","75703","0","0","0","0","1985","175","0","0","1443","7909","247","1443","0"
"26260","13959","17259","2096164","The First National Bank in Marlow","Marlow","OK","73055","9/30/2018","11/14/2018","N","301 West Main Street","LEADER FIRST BANCORP, INC.","3","0","0","8","1","Stephens","","","1/24/1985","1/24/1985","7/17/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","WWW.FNBMARLOW.COM","28","60771","6676","5571","11824","0","37756","170","0","1666","51","0","2798","60771","55272","48983","38298","48983","92.255432010609","4534","0","0","0","1755","5499","5499","0","769","769","3961","0","203","0","391","55151","3451","61806.75","61322.5","43191","60828","1894","1894","0","0","7509","853","0","0","2362","5664","170","2362","0"
"4016","12075","326858","1126354","The First National Bank in Sioux Falls","Sioux Falls","SD","57101","9/30/2018","11/14/2018","N","100 South Phillips Avenue","MINNEHAHA BANSHARES, INC.","17","0","0","2","0","Minnehaha","43620","Sioux Falls, SD","9/8/1885","1/1/1934","4/1/2007","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","www.fnbsf.com","259","1195638","28843","10535","239123","1730","880692","19988","0","6945","0","0","38305","1195638","1045643","949420","607519","949420","63.5117776626615","7106","0","74704","0","14413","149995","149995","0","6000","35695","108300","0","23550","0","9374","1132080","556017","1166604.5","1197571","972533","1188871","12413","12413","0","0","103301","10714","74704","339","260517","153729","12265","260517","30352"
"14924","0","126740","1902754","The First National Bank in Staunton","Staunton","IL","62088","9/30/2018","11/14/2018","N","115 South Elm Street","FIRST STAUNTON BANCSHARES, INC.","9","0","0","4","1","Macoupin","41180","St. Louis, MO-IL","12/12/1934","12/17/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","www.fnbstaunton.com","130","532874","46175","38553","125486","0","340530","5877","0","8085","20","2633","9945","532875","471806","426362","344879","426362","90.0209444199755","33149","0","9126","0","3169","61069","61069","0","375","4027","56667","0","1637","0","1844","504569","166106","526353","526837.5","400860","515355","6556","6556","0","0","38348","879","9126","235","55913","60337","5021","55913","0"
"3749","0","353546","1492497","The First National Bank in Tremont","Tremont","IL","61568","9/30/2018","11/14/2018","N","134 South Sampson Street","TREMONT BANCORP, INC.","3","0","0","2","0","Tazewell","37900","Peoria, IL","11/18/1931","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","http://www.tremontbank.com","33","123450","6554","3766","35956","0","73241","865","0","2035","0","659","5005","123450","109578","108973","90332","108973","80.7540246755034","0","0","0","0","605","13872","13872","0","757","2245","10870","0","489","0","765","112963","64080","121118.75","120413.5","75504","119505","3177","3177","0","0","1316","1224","0","0","14548","14083","865","14548","0"
"14584","0","474058","1054073","The First National Bank in Trinidad","Trinidad","CO","81082","9/30/2018","11/14/2018","N","100 East Main Street","REPUBLIC TRINIDAD CORPORATION","5","0","1","8","1","Las Animas","","","4/16/1875","7/13/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.FNBTRINIDAD.COM","64","212535","24452","19897","72662","0","95609","1653","0","10300","592","0","8920","212535","189500","189343","137046","189343","79.3044111670036","0","0","0","0","157","23035","23035","0","400","400","22235","0","3265","0","629","188168","54654","211974.5","212169.5","99329","212789","6819","4618","0","2201","5835","32","0","0","2779","24650","1247","2779","0"
"6442","0","188917","2579612","The First National Bank of Absecon","Absecon","NJ","8201","9/30/2018","11/14/2018","N","106 New Jersey Avenue","ABSECON BANCORP","4","0","0","7","0","Atlantic","12100","Atlantic City-Hammonton, NJ","3/20/1916","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","http://www.fnbabsecon.com","37","151025","22424","21331","70412","0","54831","676","0","751","0","0","2607","151025","136309","135670","113982","135670","72.6615130400619","0","0","0","0","639","14716","14716","0","20","140","14556","0","400","0","664","146574","77886","153506.5","151178.5","61605","153935","0","0","0","0","597","3163","0","0","7324","16038","691","7324","0"
"3067","0","340751","1246926","The First National Bank of Albany","Albany","TX","76430","9/30/2018","11/14/2018","N","100 South Main Street","ALBANY BANCSHARES, INC.","5","0","0","4","1","Shackelford","","","1/1/1883","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.fnbab.com","78","597299","58549","50695","139524","2000","386385","6977","0","1651","450","0","8740","597299","534296","518942","359779","518942","66.2195624463263","1417","0","10000","0","3937","63003","63003","0","100","1784","61119","0","4772","0","3404","578604","263369","564055","582492.5","443669","573995","3811","3811","0","0","47014","2947","10000","0","60708","59079","5563","60708","0"
"12365","13905","990642","2227409","The First National Bank of Allendale","Allendale","IL","62410","9/30/2018","11/14/2018","N","301 East Main Street","ALLENDALE BANCORP, INC","3","0","0","2","0","Wabash","","","1/1/1906","1/1/1934","6/4/2016","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.e-firstnationalbank.com","40","222720","9071","5126","49552","0","150670","1453","0","3592","11","311","9513","222720","199014","182360","149407","182360","75.9766738282106","0","0","14440","0","2214","23706","23706","0","450","4745","18511","0","1447","0","1897","205348","49534","223945.25","223051.5","157392","222582","5587","5587","0","0","17330","3814","14369","383","25995","24132","1538","25995","0"
"3075","0","362155","1108323","The First National Bank of Anderson","Anderson","TX","77830","9/30/2018","11/14/2018","N","1071 Hwy 90 South","FIRST ANDERSON BANCSHARES, INC.","2","0","0","4","0","Grimes","","","7/5/1904","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","http://www.fnbanderson.com","47","172169","11265","2576","28019","7691","118097","1569","0","1840","1553","0","3704","172169","153314","152856","101896","152856","74.4146807230492","0","0","0","0","458","18855","18855","0","500","500","17855","0","294","0","708","156383","35408","177077","172565.5","120958","171163","2392","2392","0","0","21225","1314","0","0","8402","19471","1514","8402","0"
"3078","0","366359","1103702","The First National Bank of Anson","Anson","TX","79501","9/30/2018","11/14/2018","N","1021 12th Street","ANSON BANCSHARES, INC.","1","0","0","8","1","Jones","10180","Abilene, TX","1/1/1902","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","https://www.fnbanson.com","14","62877","7476","4206","19324","0","34812","458","0","460","263","0","542","62877","57441","57263","31622","57263","72.1587734003912","0","0","0","0","178","5436","5436","0","400","400","4636","0","199","0","417","58342","2749","65307.25","63792","34811","63380","0","0","0","0","1750","983","0","0","867","5758","437","867","0"
"3599","15737","593333","2734073","The First National Bank of Arenzville","Arenzville","IL","62611","9/30/2018","11/14/2018","N","110 South Charles Street","ARENZVILLE BANCORP, INC","3","0","0","2","1","Cass","","","1/1/1882","1/1/1934","3/26/2012","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","www.fnbarenzville.com","22","82491","5946","3759","12585","0","60640","743","0","1755","0","0","1565","82491","74258","72041","57705","72041","81.8370999292463","0","0","2075","0","142","8233","8233","0","100","2330","5803","0","212","0","848","76984","6060","81907.5","81431","66668","81871","386","386","0","0","3506","1041","1900","0","8451","8490","743","8451","0"
"3079","0","138257","0","The First National Bank of Aspermont","Aspermont","TX","79502","9/30/2018","11/14/2018","N","136 West 7th Street","","1","0","0","2","1","Stonewall","","","4/21/1901","1/1/1934","6/5/2015","Stock","0","1","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","http://www.fnbaspermont.com","8","64596","9933","7296","42328","0","10292","480","0","186","0","0","1857","64596","55185","55094","26319","55094","65.9104510091943","0","0","0","0","91","9411","9411","0","100","272","9039","0","0","0","346","59916","38241","66424","64753.5","20825","65270","923","923","0","0","6659","334","0","0","781","10739","263","781","0"
