cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,Lnrenr4,Lnrenr1,Lnrenr2,Lnrenr3,Lnci4,Lnci1,Lnci2,Lnci3,Lnreag4,Lnreag1,Lnreag2,Lnreag3,Lnag4,Lnag1,Lnag2,Lnag3,Lnrenr4N,Lnrenr1N,Lnrenr2N,Lnrenr3N,Lnci4N,Lnci1N,Lnci2N,Lnci3N,Lnreag4N,Lnreag1N,Lnreag2N,Lnreag3N,Lnag4N,Lnag1N,Lnag2N,Lnag3N
"23086","15473","300063","4357252","New OMNI Bank, National Association","Alhambra","CA","91801","9/30/2018","11/14/2018","N","1235 South Garfield Avenue","CKH CAPITAL, INC.","3","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","2/12/1980","2/12/1980","3/16/2018","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","1","http://www.newomnibank.com","38091","95","2340","35656","545","75","120","350","0","0","0","0","0","0","0","0","72","2","12","58","3","1","1","1","0","0","0","0","0","0","0","0"
"34890","0","2736451","3049617","New Peoples Bank, Inc.","Honaker","VA","24260","9/30/2018","11/14/2018","SM","53 Commerce Drive","NEW PEOPLES BANKSHARES, INC.","22","0","1","4","0","Russell","","","10/28/1998","10/28/1998","6/29/2007","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","www.newpeoplesbank.com","78497","5335","20765","52397","31616","8173","7987","15456","14266","2358","6613","5295","4832","2627","820","1385","545","162","202","181","585","434","90","61","173","82","64","27","270","251","12","7"
"34860","15223","2754222","0","New Republic Savings Bank","Roanoke Rapids","NC","27870","9/30/2018","11/14/2018","SA","420 Becker Drive","","3","0","0","4","0","Halifax","","","12/15/1998","12/15/1998","7/21/2011","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Raleigh","Richmond","Northeastern","Southeast","0","1","www.nrsb.net","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7659","11349","331713","1138106","New Tripoli Bank","New Tripoli","PA","18066","9/30/2018","11/14/2018","SM","Market And Madison Streets","NEW TRIPOLI BANCORP, INC.","2","0","0","8","0","Lehigh","10900","Allentown-Bethlehem-Easton, PA-NJ","3/10/1910","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","http://www.newtripolibank.net","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32749","10675","1438589","2132932","New York Commercial Bank","Westbury","NY","11590","9/30/2018","11/14/2018","NM","615 Merrick Ave.","NEW YORK COMMUNITY BANCORP, INC.","31","0","0","4","0","Nassau","35620","New York-Newark-Jersey City, NY-NJ-PA","1/29/1990","1/29/1990","12/31/2011","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","http://www.newyorkcommercialbank.com","41737","0","894","40843","120477","2034","7541","110902","0","0","0","0","0","0","0","0","69","0","5","64","267","33","38","196","0","0","0","0","0","0","0","0"
"16022","11158","694904","2132932","New York Community Bank","Westbury","NY","11590","9/30/2018","11/14/2018","SB","615 Merrick Avenue","NEW YORK COMMUNITY BANCORP, INC.","224","0","1","4","0","Nassau","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1859","7/1/1943","6/28/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","https://www.mynycb.com","129924","100","7784","122040","31872","2467","3898","25507","0","0","0","0","0","0","0","0","228","1","39","188","108","46","19","43","0","0","0","0","0","0","0","0"
"58203","0","3472859","0","NewBank","Flushing","NY","11354","9/30/2018","11/14/2018","NM","146-01 Northern Boulevard","","5","0","1","4","0","Queens","35620","New York-Newark-Jersey City, NY-NJ-PA","9/29/2006","9/29/2006","1/1/2010","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","http://www.newbankusa.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90251","8496","67209","4267472","Newburyport Five Cents Savings Bank","Newburyport","MA","1950","9/30/2018","11/14/2018","SB","63 State Street","NEWBURYPORT FIVE CENTS BANCORP MHC","9","0","1","4","0","Essex","14460","Boston-Cambridge-Newton, MA-NH","4/1/1854","7/1/1985","6/13/2018","Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","www.newburyportbank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14646","0","632410","1830361","Newfield National Bank","Newfield","NJ","8344","9/30/2018","11/14/2018","N","18-24 West Boulevard","NEWFIELD BANCORP, INC.","11","0","0","4","0","Gloucester","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/1/1934","7/31/1934","4/27/2010","Stock","0","0","OCC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","www.newfieldnationalbank.bank","89270","3462","16411","69397","36176","7913","11788","16475","823","37","0","786","29","29","0","0","379","75","128","176","457","274","131","52","3","1","0","2","1","1","0","0"
"3183","0","938859","3213922","NewFirst National Bank","El Campo","TX","77437","9/30/2018","11/14/2018","N","200 East Jackson Street","NEWFIRST FINANCIAL GROUP, INC.","9","0","0","4","1","Wharton","","","1/1/1902","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","WWW.NEWFIRST.COM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29089","2892","894272","0","Newport Federal Bank","Newport","TN","37821","9/30/2018","11/14/2018","SA","170 West Broadway","","3","0","0","5","0","Cocke","","","8/1/1934","11/1/1934","5/11/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","www.newportfederalbank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29510","3575","321273","0","Newton Federal Bank","Covington","GA","30014","9/30/2018","11/14/2018","SA","3175 Highway 278","","2","0","0","4","0","Newton","12060","Atlanta-Sandy Springs-Roswell, GA","1/1/1928","1/20/1947","4/27/2017","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.newtonfederal.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"18199","8506","507509","5045444","Newtown Savings Bank","Newtown","CT","6470","9/30/2018","11/14/2018","SB","39 Main Street","NSB MUTUAL HOLDING COMPANY","18","0","0","4","0","Fairfield","14860","Bridgeport-Stamford-Norwalk, CT","10/1/1855","7/1/1960","1/1/2018","Stock","0","0","FDIC","DIF","New York","NEW YORK","Hartford","New York","Northeastern","Northeast","0","1","www.nsbonline.com","60461","502","7373","52586","30240","6831","6504","16905","167","0","167","0","0","0","0","0","188","11","55","122","641","503","69","69","1","0","1","0","0","0","0","0"
"29209","3102","652874","0","NexBank, SSB","Dallas","TX","75201","9/30/2018","11/14/2018","SB","2515 Mckinney Ave, # 1100","","3","0","0","9","0","Dallas","19100","Dallas-Fort Worth-Arlington, TX","11/30/1934","11/30/1934","12/1/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.nexbank.com","6869","0","0","6869","2017","68","191","1758","0","0","0","0","0","0","0","0","12","0","0","12","14","6","1","7","0","0","0","0","0","0","0","0"
"7900","9637","18827","2264404","NEXTIER BANK, NATIONAL ASSOCIATION","Kittanning","PA","16201","9/30/2018","11/14/2018","N","222 Market Street","NEXTIER INCORPORATED","28","0","1","4","0","Armstrong","38300","Pittsburgh, PA","1/1/1897","1/1/1934","4/30/2017","Stock","0","0","OCC","DIF","New York","NEW YORK","Wexford","Cleveland","Northeastern","Northeast","0","1","http://www.nextierbank.com","94763","5078","19516","70169","48352","10247","9580","28525","1263","0","138","1125","0","0","0","0","525","147","172","206","825","571","133","121","5","0","2","3","0","0","0","0"
"57038","0","2941068","3103603","Nicolet National Bank","Green Bay","WI","54301","9/30/2018","11/14/2018","N","111 N. Washington Street","NICOLET BANKSHARES, INC.","38","0","1","4","0","Brown","24580","Green Bay, WI","10/31/2000","10/31/2000","4/28/2017","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","www.nicoletbank.com","243464","11040","49906","182518","128000","18370","27664","81966","19349","2903","9675","6771","10083","2201","3200","4682","1125","249","390","486","1207","666","264","277","160","62","74","24","135","88","31","16"
"4652","0","789051","0","NINNESCAH VALLEY BANK","Cunningham","KS","67035","9/30/2018","11/14/2018","NM","101 East First Street","","1","0","0","2","1","Kingman","48620","Wichita, KS","7/23/1925","1/1/1934","7/2/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","http://www.nvalleybank.com","78","78","0","0","1257","311","683","263","1566","564","1002","0","4936","3565","1130","241","5","5","0","0","38","32","5","1","27","16","11","0","214","200","12","2"
"58657","0","3832127","4816320","NOA Bank","Duluth","GA","30096","9/30/2018","11/14/2018","NM","2385 Pleasant Hill Road","NOA BANCORP, INC.","4","0","0","4","1","Gwinnett","12060","Atlanta-Sandy Springs-Roswell, GA","11/6/2008","11/6/2008","12/15/2014","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","http://www.noabank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"58196","0","3388165","0","Noah Bank","Elkins Park","PA","19027","9/30/2018","11/14/2018","NM","7301 Old York Rd","","5","0","1","4","0","Montgomery","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","7/17/2006","7/17/2006","6/19/2015","Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","WWW.NOAHBANK.COM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"58111","0","3385744","5109672","NobleBank & Trust","Anniston","AL","36201","9/30/2018","11/14/2018","SM","1509 Quintard Avenue","NOBLE BANCSHARES, INC.","5","0","0","4","0","Calhoun","11500","Anniston-Oxford-Jacksonville, AL","10/11/2005","10/11/2005","11/6/2013","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","http://www.noblebank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29532","3607","285777","0","Nokomis Savings Bank","Nokomis","IL","62075","9/30/2018","11/14/2018","SB","100 West State Street","","1","0","0","2","0","Montgomery","","","1/1/1881","7/11/1938","9/1/2017","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","www.nokomissavings.com","300","73","227","0","4492","961","720","2811","92","0","92","0","6941","821","1029","5091","6","4","2","0","39","25","6","8","1","0","1","0","36","15","9","12"
"3368","0","958763","4839310","Normangee State Bank","Normangee","TX","77871","9/30/2018","11/14/2018","NM","116 Main Street","NORMANGEE BANCSHARES, INC.","1","0","0","8","0","Leon","","","1/1/1912","1/1/1934","6/1/2010","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.normangeestatebank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"18626","14073","545042","1210589","Norstates Bank","Waukegan","IL","60085","9/30/2018","11/14/2018","NM","1601 North Lewis Avenue","NORTHERN STATES FINANCIAL CORPORATION","8","0","0","4","0","Lake","16980","Chicago-Naperville-Elgin, IL-IN-WI","11/5/1962","11/5/1962","10/16/2012","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.norstates.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23244","0","258146","1134171","North Adams State Bank","Ursa","IL","62376","9/30/2018","11/14/2018","NM","114 North Warsaw Street","NORTH ADAMS BANCSHARES, INC.","2","0","0","2","0","Adams","","","11/10/1980","11/10/1980","8/5/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","www.northadamsbank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27560","0","1402384","5140312","North Alabama Bank","Hazel Green","AL","35750","9/30/2018","11/14/2018","NM","13914 Highway 231-431 North","BOLC CORP.","3","0","0","4","0","Madison","26620","Huntsville, AL","8/14/1989","8/14/1989","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","DALLAS","Shelby","Atlanta","Southern","Southeast","0","1","www.northalabamabank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34836","0","2631846","2631798","North American Banking Company","Roseville","MN","55113","9/30/2018","11/14/2018","SM","2230 Albert Street North","N.A. CORPORATION","5","0","0","4","1","Ramsey","33460","Minneapolis-St. Paul-Bloomington, MN-WI","7/21/1998","7/21/1998","2/17/2015","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.nabankco.com","42663","567","6213","35883","36379","2241","8404","25734","500","0","0","500","0","0","0","0","139","9","49","81","240","85","75","80","1","0","0","1","0","0","0","0"
"29708","3927","211271","0","North American Savings Bank, F.S.B.","Grandview","MO","64030","9/30/2018","11/14/2018","SA","125th And South 71 Highway","","11","0","0","5","0","Jackson","28140","Kansas City, MO-KS","1/1/1923","12/30/1940","7/13/2016","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.nasb.com","31295","680","2053","28562","608","207","264","137","3454","487","1430","1537","634","317","317","0","108","26","18","64","17","11","5","1","30","13","13","4","18","15","3","0"
"10179","12353","393850","2907859","North American State Bank","Belgrade","MN","56312","9/30/2018","11/14/2018","NM","321 Washburn Avenue","NASB SHARES, INC.","3","0","0","4","1","Stearns","41060","St. Cloud, MN","5/17/1889","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.nasbank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31109","6390","809678","0","North Arundel Savings Bank","Pasadena","MD","21122","9/30/2018","11/14/2018","SB","125 Mountain Road","","1","0","0","5","0","Anne Arundel","12580","Baltimore-Columbia-Towson, MD","1/1/1956","12/14/1959","1/22/2016","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","www.northarundelsavingsbank.com","1311","0","197","1114","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0"
"90258","12044","528102","0","North Brookfield Savings Bank","North Brookfield","MA","1535","9/30/2018","11/14/2018","SM","9 Gilbert Street","","7","0","0","5","0","Worcester","49340","Worcester, MA-CT","8/3/1854","11/8/1985","6/1/2014","Non-Stock","0","0","FED","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","www.northbrookfieldsavingsbank.com","15098","753","3273","11072","2093","1171","719","203","596","26","570","0","0","0","0","0","83","21","30","32","84","69","14","1","6","2","4","0","0","0","0","0"
"26567","4594","931270","0","North Cambridge Co-operative Bank","Cambridge","MA","2140","9/30/2018","11/14/2018","SB","2360 Massachusetts Avenue","","1","0","0","5","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","1/1/1912","2/5/1986","3/31/2006","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","www.asknccb.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17241","15600","565536","1136492","North Central Bank","Hennepin","IL","61327","9/30/2018","11/14/2018","NM","126 E. High Street","PUTNAM COUNTY BANCORP, INC.","2","0","0","2","1","Putnam","","","12/7/1946","6/23/1953","3/24/2015","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.ncb-ebanc.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30656","5696","482370","0","North County Savings Bank","Red Bud","IL","62278","9/30/2018","11/14/2018","SB","411 West Market Street","","3","0","0","8","0","Randolph","","","1/1/1887","4/5/1954","12/31/2009","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.ncsbank.com","509","86","423","0","0","0","0","0","1081","293","564","224","0","0","0","0","5","2","3","0","0","0","0","0","11","7","3","1","0","0","0","0"
"18355","0","490450","0","North Dallas Bank & Trust Co.","Dallas","TX","75230","9/30/2018","11/14/2018","NM","12900 Preston Road","","6","0","0","4","0","Dallas","19100","Dallas-Fort Worth-Arlington, TX","3/20/1961","3/20/1961","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.ndbt.com","35831","319","2761","32751","36510","3753","6030","26727","213","27","147","39","1","1","0","0","117","6","21","90","310","145","71","94","4","1","2","1","1","1","0","0"
